"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2245","@PaulT_Tennis The same as with Kukushkin. 
Kazakhstan tennis seems to know how/where to invest.",FALSE,0,"PaulT_Tennis",2019-04-20 20:32:47,FALSE,"1119672790452527104","1119700461848866816","2911695243","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anknorth",0,FALSE,FALSE,NA,NA
"2246","@markysparky73 @musicand_tennis Twins!! <U+0001F44D><U+0001F3FB><U+0001F4AA><U+0001F3FB><U+0001F60D>",FALSE,2,"markysparky73",2019-04-20 20:32:44,FALSE,"1119698261835702274","1119700446245990401","780489583","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcrbill61",0,FALSE,FALSE,NA,NA
"2247","@SI_Tennis I still think coming back from 0-2 down in a major is more impressive. But that’s just me.",FALSE,0,"SI_Tennis",2019-04-20 20:32:40,FALSE,"1119691978525032450","1119700431045787649","167070809","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaimeHeilbron",0,FALSE,FALSE,NA,NA
"2248","@JAFKD @EddieB1971 A tennis line judge would be crucified for getting a decision wrong with half the margin of this… https://t.co/oznWEjTVYB",FALSE,2,"JAFKD",2019-04-20 20:32:35,TRUE,"1119697813431050241","1119700409969467392","276939574","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElliotBuckley94",0,FALSE,FALSE,NA,NA
"2249","I’m trying to not make excuses while confronting things. The game got me through a few things. Helped occupy my min… https://t.co/lkO3MY4cx3",FALSE,0,NA,2019-04-20 20:32:26,TRUE,NA,"1119700373122555904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Torao26",0,FALSE,FALSE,NA,NA
"2250","@s_hendy88 Anyone for tennis? <U+0001F600>",FALSE,0,"s_hendy88",2019-04-20 20:32:20,FALSE,"1119640372752322560","1119700345838624769","3005392187","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The3rdFrame",0,FALSE,FALSE,NA,NA
"2252","Don't let he sun ruin your match! https://t.co/tbNtgrckR0",FALSE,0,NA,2019-04-20 20:32:18,FALSE,NA,"1119700338515304449",NA,"<a href=""http://www.mainstreethub.com/consultation/?source=twitter_post_tool"" rel=""nofollow"">Main Street Hub</a>","Into_Tennis",0,FALSE,FALSE,NA,NA
"2255","Beautiful day for Big 12 Tennis Tournament Championship!! Rock Chalk!! https://t.co/Zy2pflKyxN",FALSE,25,NA,2019-04-20 20:32:11,FALSE,NA,"1119700308022702082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jefflongKU",1,FALSE,FALSE,"-95.32935961","38.97960153"
"2257","Christian Yelich is smacking literally everything bruh man out there witta tennis racket",FALSE,0,NA,2019-04-20 20:32:09,FALSE,NA,"1119700300355391488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarcusJhiry",0,FALSE,FALSE,NA,NA
"2258","Greetings, @ChiakiTable. Ever since the 4-way Chiaki Table Tennis was a massive success, is it possible for you to… https://t.co/QoOLlGRO8D",FALSE,2,NA,2019-04-20 20:32:07,TRUE,NA,"1119700290956079104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OgamiSAK",0,FALSE,FALSE,NA,NA
"2259","@SI_Tennis Relax",FALSE,0,"SI_Tennis",2019-04-20 20:32:03,FALSE,"1119384192914210818","1119700277827862529","167070809","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaimeHeilbron",0,FALSE,FALSE,NA,NA
"2263","A big shout “out!” to tennis line-judges. #funny",FALSE,0,NA,2019-04-20 20:31:57,FALSE,NA,"1119700248841084929",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","charltanner",0,FALSE,FALSE,NA,NA
"2264","Congratulations @NintendoAmerica @Nintendo @NintendoUK  @NintendoEurope for a great 30 years of Game Boy! Happy ann… https://t.co/wXJBL10U2i",FALSE,0,NA,2019-04-20 20:31:52,TRUE,NA,"1119700230952370178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mwassem33",0,FALSE,FALSE,NA,NA
"2267","@PatrickVolley @Katieswan99 Great venue for tennis!",FALSE,2,"PatrickVolley",2019-04-20 20:31:47,FALSE,"1119692200793845761","1119700208852590594","954982076712923136","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kiwi_to_go",0,FALSE,FALSE,NA,NA
"2271","@tennis_2019 sir i am interested to fight with u against betfair.

How can i become ur student??",FALSE,0,"tennis_2019",2019-04-20 20:31:29,FALSE,NA,"1119700131962597376","3269360556","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dilse302",0,FALSE,FALSE,NA,NA
"2276","@dc_loves_tennis Takes it early, aggressive. Not many guys can pin Rafa on his weaker wing like Fogna. Quite remarkable",FALSE,3,"dc_loves_tennis",2019-04-20 20:30:58,FALSE,"1119680594030493697","1119700002585051136","346044897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phil_avo",0,FALSE,FALSE,NA,NA
"2277","Check out Women's Coach Kathleen Signature C Tennis Shoes Khaki/Chestnut 10 Med EUC #Coach https://t.co/SZGiiodk9z via @eBay",FALSE,0,NA,2019-04-20 20:30:57,FALSE,NA,"1119699999435128832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyTexasTreasure",0,FALSE,FALSE,NA,NA
"2280","Rafael Nadal calls loss to Fognini ‘noe fo my worst matches on clay in 14 years’ https://t.co/TdLkSaKNT9",FALSE,0,NA,2019-04-20 20:30:26,FALSE,NA,"1119699871206866945",NA,"<a href=""https://www.github.com/samfrances/grauniad-node"" rel=""nofollow"">Grauniad Newspepar</a>","grauniad_news",0,FALSE,FALSE,NA,NA
"2282","Rafael Nadal calls loss to Fognini ‘one of my worst matches on clay in 14 years’ https://t.co/Gr5jWxJmBr",FALSE,37,NA,2019-04-20 20:30:21,FALSE,NA,"1119699848691953664",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>","guardian",9,FALSE,FALSE,NA,NA
"2285","I can confirm. My anxiety is now near 0. My mood swings are much less sharp. I have gained weight and gotten fitter… https://t.co/dI9zBE7doR",FALSE,2,NA,2019-04-20 20:30:02,TRUE,NA,"1119699768081571841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeistKing",0,FALSE,FALSE,NA,NA
"2288","Everyone who plays tennis is perfect. Ten(nis) out of ten",FALSE,0,NA,2019-04-20 20:29:50,FALSE,NA,"1119699718874050561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zach_urbain",0,FALSE,FALSE,NA,NA
"2293","The Umbrella Academy

""I can’t just call Dad in the afterlife and be like, ‘Dad, could you just stop playing tennis… https://t.co/INpNNiukIe",FALSE,0,"margaeryrainhx",2019-04-20 20:28:59,TRUE,"1119696851710693377","1119699505878794240","1118894286140071936","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","margaeryrainhx",0,FALSE,FALSE,NA,NA
"2294","Tom #Jomby and Danylo #Kalenichenko will square off for the Dayak C'ships title on Sunday, following their impressi… https://t.co/d1NWY8OUAW",FALSE,2,NA,2019-04-20 20:28:57,TRUE,NA,"1119699494965325824",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ntf_tennis",2,FALSE,FALSE,NA,NA
"2295","Off campus practice= track running through neighborhoods, tennis practice at raintree, etc.",FALSE,1,"AssassinGhs",2019-04-20 20:28:45,FALSE,"1119699292044840961","1119699445229158406","1115067553368424448","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AssassinGhs",0,FALSE,FALSE,NA,NA
"2297","@_Francia Ah yes, the time honored sitting around for hours on end talking <U+0001F644>
I would be like hey, let's go bowling,… https://t.co/iN2txQ6O2U",FALSE,1,"_Francia",2019-04-20 20:28:38,TRUE,"1119691946677739520","1119699416536031232","128864619","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","writeman77",0,FALSE,FALSE,NA,NA
"2301","Tennis beats East Grand Rapids 7-1, Grand Rapids Christian 8-0 and Holly 6-2.  Great day for the Huskies.  #HuskyPride",FALSE,7,NA,2019-04-20 20:28:29,FALSE,NA,"1119699376534847493",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HuskiesAD",1,FALSE,FALSE,NA,NA
"2302","Fognini vs Nadal - match stats: #rolexmcmasters #mccc #atptour #atptourmasters1000 #tennis #monaco… https://t.co/Z4q37vlfa3",FALSE,3,NA,2019-04-20 20:28:21,TRUE,NA,"1119699346688290816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","D_Modlinski",1,FALSE,FALSE,NA,NA
"2303","@Bestof5forever @WTAInsideher @mzemek @newballsplease Talented as a tennis player, yes. But her largely one dimensi… https://t.co/PWjgURwvED",FALSE,2,"Bestof5forever",2019-04-20 20:28:17,TRUE,"1119684594431942656","1119699327293841413","1032356744889028608","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zbrain",0,FALSE,FALSE,NA,NA
"2308","RECAP  |  1st @SEC Tourney semifinal run in two decades for the #Gamecocks comes to and end but with the fight in t… https://t.co/C6DMMW6eyp",FALSE,37,NA,2019-04-20 20:27:39,TRUE,NA,"1119699170053513220",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GamecockMTennis",2,FALSE,FALSE,NA,NA
"2309","#BEtennis Championship: No. 4 @StJohnsTennis takes down No. 5 @SHU_Tennis, 4-0, for a spot in the semis.",FALSE,6,NA,2019-04-20 20:27:39,FALSE,NA,"1119699169776668672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BIGEASTchamps",4,FALSE,FALSE,NA,NA
"2310","@loafocus Playing tennis with my family on a beautiful day!",FALSE,0,"loafocus",2019-04-20 20:27:34,FALSE,"1119654713509781504","1119699148507365377","1319883463","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonellaMonaghan",0,FALSE,FALSE,NA,NA
"2311","@KyleEdmundFan I have seen Kyle today at the National Tennis Centre.
He looks in fine shape. I guess he wont be att… https://t.co/aLLpcCxYhT",FALSE,1,"KyleEdmundFan",2019-04-20 20:27:33,TRUE,"1119612828548255749","1119699144615002112","4719179793","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LoliLondon",0,FALSE,FALSE,NA,NA
"2313","Elisa Koonik picks up a win in # 2 singles to tie the overall score at 2-2.

#OneWyoming #GoWyo",FALSE,3,NA,2019-04-20 20:27:23,FALSE,NA,"1119699101858373632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wyo_tennis",0,FALSE,FALSE,NA,NA
"2314","Now this is a clever idea. Why chuck the tear gas back when you can hit it back with a tennis racket #acte23 https://t.co/PAaknvgMiE",FALSE,0,NA,2019-04-20 20:27:18,FALSE,NA,"1119699080173821952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sam_Harrison92",0,FALSE,FALSE,NA,NA
"2315","Happy Easter Weekend to everyone from Villanova Men’s Tennis https://t.co/fHdwpxTPPg",FALSE,6,NA,2019-04-20 20:27:10,FALSE,NA,"1119699049001701378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NovaMensTennis",0,FALSE,FALSE,NA,NA
"2317","Let’s go @UICTennis you got this! We can feel the momentum! 

Live scores:
https://t.co/MzZZj68ZLI",FALSE,1,NA,2019-04-20 20:27:05,FALSE,NA,"1119699026885132288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uicmenstennis",0,FALSE,FALSE,NA,NA
"2319","Good crowd for the @GatorsMTN @Vol_Tennis SEC SF. Tennessee leads 1-0 nearing the end of many first sets. https://t.co/FC0NFHzY1v",FALSE,3,NA,2019-04-20 20:26:43,FALSE,NA,"1119698934727942144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","College10sRanks",0,FALSE,FALSE,NA,NA
"2320","@JasonKirkSBN New Jack Swing or Tennis https://t.co/KVdhQPgxum",FALSE,0,"JasonKirkSBN",2019-04-20 20:26:43,FALSE,"1119076145985617920","1119698934513983489","8040282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carlisias",0,FALSE,FALSE,NA,NA
"2323","Creighton won during the first set of the top three singles matches but the Bluejays fell to second-seeded DePaul o… https://t.co/wKayL9PPyM",FALSE,0,NA,2019-04-20 20:26:33,TRUE,NA,"1119698892776460288",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","creightonW10S",0,FALSE,FALSE,NA,NA
"2324","After I got over the anger from someone horrendously failed at dog earing this page in my book, i was thankful that… https://t.co/dIB6qQgxTt",FALSE,1,NA,2019-04-20 20:26:31,TRUE,NA,"1119698883330834438",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4tMason",0,FALSE,FALSE,NA,NA
"2327","Men's tennis recap...Chargers honor their seniors in a 5-2 win over Cedarville
https://t.co/xdIiB5DOKq",FALSE,6,NA,2019-04-20 20:26:18,FALSE,NA,"1119698829761290240",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HCChargers",0,FALSE,FALSE,NA,NA
"2328","A big shout “out!” to tennis line-judges.",FALSE,31,NA,2019-04-20 20:26:17,FALSE,NA,"1119698823440367616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pundamentalism",8,FALSE,FALSE,NA,NA
"2329","@SPaulsonKTVU The rain and drizzle almost ruined my tennis match! :-(",FALSE,0,"SPaulsonKTVU",2019-04-20 20:26:14,FALSE,"1119256532749668353","1119698811213897728","23603529","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ejerl",0,FALSE,FALSE,NA,NA
"2330","Women's Trainers Casual Sport Running Sneakers Tennis Shoes Breathable Pink US11 Best Seller $23.50 #sportshoes… https://t.co/ZdbUsLrTIf",FALSE,0,NA,2019-04-20 20:26:00,TRUE,NA,"1119698754909679622",NA,"<a href=""https://www.tweet-eye.com/"" rel=""nofollow"">Tweet Eye Scheduler</a>","ZipseHaus",0,FALSE,FALSE,NA,NA
"2331","I spend racks on tennis shoes like Serena Williams",FALSE,0,NA,2019-04-20 20:26:00,FALSE,NA,"1119698754406375425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KLakeith",0,FALSE,FALSE,NA,NA
"2332","What Fognini Told Nadal Before Their Monte-Carlo SF https://t.co/Yd8w7NOtVU #atp #tennis",FALSE,0,NA,2019-04-20 20:26:00,FALSE,NA,"1119698753039028225",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","CourtXperience",0,FALSE,FALSE,NA,NA
"2333","4-0 shutout of UMSL sends #24 men's @UIndytennis  to #GLVCtennis championship https://t.co/BTDaHJwwAy",FALSE,10,NA,2019-04-20 20:25:59,FALSE,NA,"1119698751415881730",NA,"<a href=""http://www.sidearmsports.com"" rel=""nofollow"">SIDEARM Sports</a>","UIndyAthletics",3,FALSE,FALSE,NA,NA
"2334","Women's Trainers Casual Sport Running Sneakers Tennis Shoes Breathable Pink US11 Quality $23.50 #sportshoes… https://t.co/XUdPGbqgh9",FALSE,0,NA,2019-04-20 20:25:57,TRUE,NA,"1119698739801804800",NA,"<a href=""https://www.tweet-eye.com/"" rel=""nofollow"">Tweet Eye Scheduler</a>","ZipseHaus",0,FALSE,FALSE,NA,NA
"2335","Women's Trainers Casual Sport Running Sneakers Tennis Shoes Breathable Pink US11 Retweet $23.50 #sportshoes… https://t.co/hEdstOTbgl",FALSE,0,NA,2019-04-20 20:25:53,TRUE,NA,"1119698725549543429",NA,"<a href=""https://www.tweet-eye.com/"" rel=""nofollow"">Tweet Eye Scheduler</a>","ZipseHaus",0,FALSE,FALSE,NA,NA
"2336","This article has been such a learning for me! Did not realise the crucial role Amritraj brothers' mother made to In… https://t.co/HLMx1wxUeR",FALSE,0,NA,2019-04-20 20:25:51,TRUE,NA,"1119698716007464963",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kunalshankar",0,FALSE,FALSE,NA,NA
"2337","Congrats to SEMO W Tennis <U+0001F3BE> on their victory over EIU<U+203C><U+FE0F> Next stop The OVC Tournament <U+2764><U+FE0F>#LetsSoar https://t.co/4wUh3gQgqB",FALSE,27,NA,2019-04-20 20:25:43,FALSE,NA,"1119698680930611200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr_SYates",0,FALSE,FALSE,NA,NA
"2338","It's time for another Shot of the Day poll for Men's Tennis! We are celebrating a 6-3 win over Franklin today. Vote… https://t.co/QUBITt0qza",FALSE,1,NA,2019-04-20 20:25:38,TRUE,NA,"1119698663280869376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TransyTennis",1,FALSE,FALSE,NA,NA
"2340","Women's Tennis: Notre Dame &amp; Duke Preview (April 10, 2019) https://t.co/3d5DeKxuaf via @YouTube",FALSE,0,NA,2019-04-20 20:25:33,FALSE,NA,"1119698642028384256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DirkStaples",0,FALSE,FALSE,NA,NA
"2341","Anybody on my TL play tennis? Let’s hit this week #losangeles #tennis",FALSE,0,NA,2019-04-20 20:25:32,FALSE,NA,"1119698635648671744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BParkerWrites",0,FALSE,FALSE,NA,NA
"2342","Loved watching Ash Barty play in Fed Cup match yesterday. She is a true all court player, and has all facets of ten… https://t.co/VXRz1ObS19",FALSE,0,NA,2019-04-20 20:25:31,TRUE,NA,"1119698632280694785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnBar09215004",0,FALSE,FALSE,NA,NA
"2343","<U+0001F535>COME AND JOIN BRAVO IPTV!<U+0001F535>
<U+0001F525>AMAZING STREAMS<U+0001F525>
<U+0001F525>1000’s OF CHANNELS<U+0001F525>
<U+0001F525>PPV/SPORTS <U+0001F525><U+0001F94A>
<U+0001F525>3PM KICK OFFS<U+0001F525><U+26BD>
<U+0001F525>MOVIE CHANNELS<U+0001F525>… https://t.co/MKXpBG4CUH",FALSE,0,NA,2019-04-20 20:25:22,TRUE,NA,"1119698594175619074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BRAVOIPTV2",0,FALSE,FALSE,NA,NA
"2347","<U+0001F535>COME AND JOIN BRAVO IPTV!<U+0001F535>
<U+0001F525>AMAZING STREAMS<U+0001F525>
<U+0001F525>1000’s OF CHANNELS<U+0001F525>
<U+0001F525>PPV/SPORTS <U+0001F525><U+0001F94A>
<U+0001F525>3PM KICK OFFS<U+0001F525><U+26BD>
<U+0001F525>MOVIE CHANNELS<U+0001F525>… https://t.co/o54RzZ6rb3",FALSE,0,NA,2019-04-20 20:25:14,TRUE,NA,"1119698562143653888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BRAVOIPTV2",0,FALSE,FALSE,NA,NA
"2348","@311Creature Not as good as new tennis balls. Also that feeling and noise opening the can <U+0001F44D><U+0001F3FB><U+0001F44D><U+0001F3FB>",FALSE,2,"311Creature",2019-04-20 20:25:13,FALSE,"1119697220423573505","1119698556502327298","871680917097652225","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noles311",0,FALSE,FALSE,NA,NA
"2349","Men's Tennis BIG EAST Quarterfinal Match Against DePaul Suspended, Will Resume Saturday Morning -… https://t.co/xcxaPyXaXd",FALSE,0,NA,2019-04-20 20:25:12,TRUE,NA,"1119698551582412800",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ryansfitness1",0,FALSE,FALSE,NA,NA
"2352","@Dutzee @ROLEXMCMASTERS Great comeback against Medvedev today! We will be cheering you on to win and look forward t… https://t.co/vp7tVHjnW6",FALSE,0,"Dutzee",2019-04-20 20:25:00,TRUE,"1119251381330808838","1119698499992420353","81216824","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angiegould",0,FALSE,FALSE,NA,NA
"2353","<U+0001F535>COME AND JOIN BRAVO IPTV!<U+0001F535>
<U+0001F525>AMAZING STREAMS<U+0001F525>
<U+0001F525>1000’s OF CHANNELS<U+0001F525>
<U+0001F525>PPV/SPORTS <U+0001F525><U+0001F94A>
<U+0001F525>3PM KICK OFFS<U+0001F525><U+26BD>
<U+0001F525>MOVIE CHANNELS<U+0001F525>… https://t.co/p1BjQwObvq",FALSE,0,NA,2019-04-20 20:24:51,TRUE,NA,"1119698464173101057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BRAVOIPTV2",0,FALSE,FALSE,NA,NA
"2355","@mzemek @accent_tennis Thought we were seeing another tank job after he frittered away his early break.",FALSE,0,"mzemek",2019-04-20 20:24:33,FALSE,"1119696723897544705","1119698388709183488","26548471","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leemeade77",0,FALSE,FALSE,NA,NA
"2356","Women's Trainers Casual Sport Running Sneakers Tennis Shoes Breathable Pink US11 Shop &amp; Save $18.99 #sportshoes… https://t.co/s8O1iqp4zD",FALSE,0,NA,2019-04-20 20:24:33,TRUE,NA,"1119698387895554049",NA,"<a href=""https://www.tweet-eye.com/"" rel=""nofollow"">Tweet Eye Scheduler</a>","ZipseHaus",0,FALSE,FALSE,NA,NA
"2357","<U+0001F535>COME AND JOIN BRAVO IPTV!<U+0001F535>
<U+0001F525>AMAZING STREAMS<U+0001F525>
<U+0001F525>1000’s OF CHANNELS<U+0001F525>
<U+0001F525>PPV/SPORTS <U+0001F525><U+0001F94A>
<U+0001F525>3PM KICK OFFS<U+0001F525><U+26BD>
<U+0001F525>MOVIE CHANNELS<U+0001F525>… https://t.co/Gjn70SZ19T",FALSE,0,NA,2019-04-20 20:24:32,TRUE,NA,"1119698384712019968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BRAVOIPTV2",0,FALSE,FALSE,NA,NA
"2358","Women's Trainers Casual Sport Running Sneakers Tennis Shoes Breathable Pink US11 Ends Soon $23.50 #sportshoes… https://t.co/Ur14fQBR7O",FALSE,0,NA,2019-04-20 20:24:31,TRUE,NA,"1119698380450615306",NA,"<a href=""https://www.tweet-eye.com/"" rel=""nofollow"">Tweet Eye Scheduler</a>","ZipseHaus",0,FALSE,FALSE,NA,NA
"2360","<U+0001F535>COME AND JOIN BRAVO IPTV!<U+0001F535>
<U+0001F525>AMAZING STREAMS<U+0001F525>
<U+0001F525>1000’s OF CHANNELS<U+0001F525>
<U+0001F525>PPV/SPORTS <U+0001F525><U+0001F94A>
<U+0001F525>3PM KICK OFFS<U+0001F525><U+26BD>
<U+0001F525>MOVIE CHANNELS<U+0001F525>… https://t.co/TbwVYrntte",FALSE,0,NA,2019-04-20 20:24:17,TRUE,NA,"1119698320908267520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BRAVOIPTV2",0,FALSE,FALSE,NA,NA
"2361","Women's Trainers Casual Sport Running Sneakers Tennis Shoes Breathable Pink US11 Hurry $18.99 #sportshoes… https://t.co/605BHKUXtJ",FALSE,0,NA,2019-04-20 20:24:16,TRUE,NA,"1119698318622371841",NA,"<a href=""https://www.tweet-eye.com/"" rel=""nofollow"">Tweet Eye Scheduler</a>","ZipseHaus",0,FALSE,FALSE,NA,NA
"2362","swimming or tennis? — neither https://t.co/XG8s52YUYo",FALSE,1,NA,2019-04-20 20:24:12,FALSE,NA,"1119698302428164097",NA,"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>","1940sbvcky",0,FALSE,FALSE,NA,NA
"2363","Women's Tennis - UNC https://t.co/U34r5Ztz7D via @YouTube",FALSE,0,NA,2019-04-20 20:24:10,FALSE,NA,"1119698291086843904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DirkStaples",0,FALSE,FALSE,NA,NA
"2365","The Deacs are headed back to the finals of the ACC Tennis Championship following a 4-2 victory over NC State on Sat… https://t.co/OKh6yZrR0P",FALSE,20,NA,2019-04-20 20:24:07,TRUE,NA,"1119698280676495362",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WakeMTennis",3,FALSE,FALSE,NA,NA
"2368","Okay I found some cute ass tennis shoes to go with my outfit <U+0001F64C><U+0001F3FE>",FALSE,0,NA,2019-04-20 20:24:03,FALSE,NA,"1119698262884265985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UniqueWoodie",0,FALSE,FALSE,NA,NA
"2369","<U+0001F535>COME AND JOIN BRAVO IPTV!<U+0001F535>
<U+0001F525>AMAZING STREAMS<U+0001F525>
<U+0001F525>1000’s OF CHANNELS<U+0001F525>
<U+0001F525>PPV/SPORTS <U+0001F525><U+0001F94A>
<U+0001F525>3PM KICK OFFS<U+0001F525><U+26BD>
<U+0001F525>MOVIE CHANNELS<U+0001F525>… https://t.co/RT2mPGkIeK",FALSE,0,NA,2019-04-20 20:23:55,TRUE,NA,"1119698229111721987",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BRAVOIPTV2",0,FALSE,FALSE,NA,NA
"2370","COUGS warming up! 1:40PM start time at the OUTDOOR TENNIS COURTS! #GoCougs #GCT <U+0001F3BE><U+0001F43E> https://t.co/vSfsDPg08q",FALSE,10,NA,2019-04-20 20:23:55,FALSE,NA,"1119698227475824640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WSUCOUGARTENNIS",3,FALSE,FALSE,NA,NA
"2371","@Harnad Well if you’d stop playing tennis!? Maybe? Ya? No?",FALSE,1,"Harnad",2019-04-20 20:23:53,FALSE,"1119698077517078528","1119698222291791872","33590085","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mummatutu",0,FALSE,FALSE,NA,NA
"2377","AOLIKES 1PCS 2019 Knee Support Professional Protective Sports Knee Pad Breathable Bandage Knee Brace Basketball Ten… https://t.co/wRNRIEIUPd",FALSE,0,NA,2019-04-20 20:23:23,TRUE,NA,"1119698096190054400",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Fuanwu_Zaiwcu",0,FALSE,FALSE,NA,NA
"2379","@mummatutu My arm. Tennis elbow",FALSE,0,"mummatutu",2019-04-20 20:23:19,FALSE,"1119697971975729153","1119698077517078528","38623237","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Harnad",0,FALSE,FALSE,NA,NA
