"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1594","That winning feeling: in 2017 @PorscheTennis was the scene of  @MariaSharapova’s comeback to tennis after a 16 mont… https://t.co/7EXJiFNcX8",FALSE,279,NA,2019-04-14 21:40:28,TRUE,NA,"1117543165299503106",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JJlovesTennis",35,FALSE,FALSE,NA,NA
"1595","It’s the perfect Sunday for tennis, a late lunch of a cheese board/sauvignon blanc from @eatzis and then a sunny na… https://t.co/P3FzNGFmwd",FALSE,2,NA,2019-04-14 21:40:19,TRUE,NA,"1117543127886311426",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TeraEdmunds",0,FALSE,FALSE,"-97.0858","32.935"
"1597","@chrismorrisbits Wow, Partridge just made for gentle off-colour tennis and golf commentary! Coogan should just do t… https://t.co/16l1peBwRB",FALSE,4,"chrismorrisbits",2019-04-14 21:40:15,TRUE,"1117507164237651968","1117543110370889728","738697147214901248","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","transfiguredape",0,FALSE,FALSE,NA,NA
"1598","OFFER: Junior Tennis Racket  (Yateley GU46) https://t.co/p9jlsRVjqO https://t.co/nPm0kSac31",FALSE,1,NA,2019-04-14 21:40:04,FALSE,NA,"1117543067442122752",NA,"<a href=""http://www.ilovefreegle.org"" rel=""nofollow"">Freegle</a>","davidfreegle1",1,FALSE,FALSE,NA,NA
"1599","Paul Gota completes the sweep of first sets for the Irish!

He takes the fourth court, 7-5.

<U+0001F4BB>… https://t.co/KKYzck4ysi",FALSE,3,NA,2019-04-14 21:40:01,TRUE,NA,"1117543054355914754",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NDMensTennis",0,FALSE,FALSE,NA,NA
"1601","Watch an interaction with India's first wheelchair Tennis Player Madhu Bagri in our special programme ‘Tejasvini’ https://t.co/H4V6j6WBRu",FALSE,33,NA,2019-04-14 21:40:00,FALSE,NA,"1117543048009797633",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DDNewsLive",4,FALSE,FALSE,NA,NA
"1602","What a win for Garin. Wont forget that match he played v Chardy just a few days ago in which he saved 5 mp's includ… https://t.co/eeAXSBI9Mz",FALSE,11,NA,2019-04-14 21:39:53,TRUE,NA,"1117543021732610053",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ilantennis",1,FALSE,FALSE,NA,NA
"1604",".@niuwomenstennis to Ball State in Season Finale https://t.co/wA0wHemltj",FALSE,0,NA,2019-04-14 21:39:51,FALSE,NA,"1117543012731621376",NA,"<a href=""http://www.sidearmsports.com"" rel=""nofollow"">SIDEARM Sports</a>","NIUAthletics",0,FALSE,FALSE,NA,NA
"1605","@Quince7115 @d3AtlanticSouth @ITA_Tennis @NESCAC @NewsUAA @Oprah If they don’t finish top-3 in the UAA tournament,… https://t.co/D2PkoKzADp",FALSE,0,"Quince7115",2019-04-14 21:39:43,TRUE,"1117542549139394560","1117542976530604032","102154462","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","D3Northeast",0,FALSE,FALSE,NA,NA
"1606","Chilean tennis is back on the rise. Shame for Ruud but surely it's only the beginning… even though he broke through… https://t.co/KyEypmPVbD",FALSE,0,NA,2019-04-14 21:39:40,TRUE,NA,"1117542966032261120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","wayne_inc",0,FALSE,FALSE,NA,NA
"1607","@paulmagers Don’t know, not a big follower of tennis anymore.",FALSE,1,"paulmagers",2019-04-14 21:39:27,FALSE,"1117510523497488384","1117542908968808448","492863727","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deadbabyduck",0,FALSE,FALSE,NA,NA
"1609","@PaulT_Tennis Who is the tournament director of Monte Carlo?",FALSE,0,"PaulT_Tennis",2019-04-14 21:39:10,FALSE,"1117353307339743232","1117542837833302021","2911695243","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","befbg89",0,FALSE,FALSE,NA,NA
"1610","Anyway, it’s an interesting piece. Where I agree with PMo - tennis needs characters. Tennis needs depth and should… https://t.co/v7ntPss0UF",FALSE,0,"mastersofsets",2019-04-14 21:39:08,TRUE,"1117541553906552832","1117542830673731585","849381405821984769","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mastersofsets",0,FALSE,FALSE,NA,NA
"1613","Sun 13 April 92
Read paper. Thunderball is on Easter Monday!! Went to Swapmeet. Bought 007 2CV ‘For your eyes only’… https://t.co/RuP4MJpVPj",FALSE,1,NA,2019-04-14 21:38:48,TRUE,NA,"1117542745432838145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dulldiary1991",0,FALSE,FALSE,NA,NA
"1615","US Mens Clay Court Championship - Final: Christian Garin beat Casper Ruud 7-6, 4-6, 6-3",FALSE,2,NA,2019-04-14 21:38:39,FALSE,NA,"1117542710968295431",NA,"<a href=""http://abelsoninfo.com"" rel=""nofollow"">live_tennis</a>","live_tennis",2,FALSE,FALSE,NA,NA
"1617","Great match from @Garin_Cris in #Houston finals vs #Rudd!<U+0001F525><U+0001F4AA><U+0001F3FC><U+0001F44F><U+0001F3FC> Well diserved <U+0001F3C6> 2,5 hours of a very good #clay… https://t.co/l2uZEnReIl",FALSE,1,NA,2019-04-14 21:38:22,TRUE,NA,"1117542635940515841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RadekATP",1,FALSE,FALSE,NA,NA
"1618","<U+0001F405><U+0001F3CC> SERENA INSPIRED BY TIGER <U+0001F3CC><U+0001F405> 

#SerenaWilliams said she was so ""inspired"" by #TigerWoods winning his 15th major t… https://t.co/LWxs8c116v",FALSE,134,NA,2019-04-14 21:38:20,TRUE,NA,"1117542628659224576",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","SkySportsTennis",6,FALSE,FALSE,NA,NA
"1620","@d3AtlanticSouth @D3Northeast @ITA_Tennis @NESCAC @NewsUAA @Oprah Could wash u conceivably not get a pool c spot?",FALSE,0,"d3AtlanticSouth",2019-04-14 21:38:01,FALSE,"1117542165264130051","1117542549139394560","1067021683","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Quince7115",0,FALSE,FALSE,NA,NA
"1621","KATE TAN reports with the top five things to look forward to in the 2019 clay season. (Image: Phil Montigny/FFT via… https://t.co/4EogzAA1u8",FALSE,1,NA,2019-04-14 21:37:57,TRUE,NA,"1117542531233828864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mojonewsau",0,FALSE,FALSE,NA,NA
"1622","@andrewmheff @NiamhRandall Not sure why enjoying equine sport would preclude me from other sports? I’m a big Gaelic… https://t.co/BBPmSrAQoj",FALSE,1,"andrewmheff",2019-04-14 21:37:56,TRUE,"1117410920647544833","1117542529967300608","191975500","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LCreighton",0,FALSE,FALSE,NA,NA
"1623","@RobertKennedym2 @egdeaile_writer @Avakeepwriting @agardner_author @NightwriterJuly I'm kind of broke because of al… https://t.co/0plwvhtEUC",FALSE,2,"RobertKennedym2",2019-04-14 21:37:47,TRUE,"1117541605299380225","1117542491203473411","1098185840373714944","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeffaryWrites",0,FALSE,FALSE,NA,NA
"1625","No. 16 @MITWTennis has now won 10 straight matches overall and 54 straight @NEWMACsports regular-season matches fol… https://t.co/G8MHzkBi6g",FALSE,3,NA,2019-04-14 21:37:45,TRUE,NA,"1117542481925689350",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MITengineers",1,FALSE,FALSE,NA,NA
"1626","#Wimbledon #tennis #thechampionships finals footage from 1938 c/o the excellent  @BritishPathe site    https://t.co/UCnrUQQH13",FALSE,2,NA,2019-04-14 21:37:45,FALSE,NA,"1117542480977768448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JulianwithanH",1,FALSE,FALSE,NA,NA
"1631","@JerryElger @StephanieHazen @RaheemKassam Nowhere near better than Tennis, Cricket or Rugby.",FALSE,0,"JerryElger",2019-04-14 21:37:07,FALSE,"1117509116434501632","1117542322294550528","1010671247682867200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mylifeisanmeme",0,FALSE,FALSE,NA,NA
"1632","Paul Gota currently holds a 6-5 lead over Omaha in his first set!

Here’s how the rest of your Irish look in the se… https://t.co/jNLS50mhxi",FALSE,1,NA,2019-04-14 21:36:49,TRUE,NA,"1117542246369329153",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NDMensTennis",0,FALSE,FALSE,NA,NA
"1633","@fbgchase Individual vs team sports are not comparable, that we can agree on.   Compare Tiger’s accomplishments to… https://t.co/IiWvODPNZ6",FALSE,1,"fbgchase",2019-04-14 21:36:46,TRUE,"1117533088861622272","1117542233539010560","36464682","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ggmcnamara",0,FALSE,FALSE,NA,NA
"1635","Alright. Just bought my tennis for carnival. Now all I gatta do is buy stockings and my ticket to this cooler fete next week",FALSE,0,NA,2019-04-14 21:36:38,FALSE,NA,"1117542199741288454",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__SheaB",0,FALSE,FALSE,NA,NA
"1637","@D3Northeast @ITA_Tennis @NESCAC @NewsUAA @Oprah And Amherst beat #1 CMS",FALSE,0,"D3Northeast",2019-04-14 21:36:29,FALSE,"1117520710006648832","1117542165264130051","1904419795","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","d3AtlanticSouth",0,FALSE,FALSE,NA,NA
"1639","McNeese Tennis | Senior Day 2019 https://t.co/YxV4t56J9b https://t.co/Qz33uCYiPu",FALSE,0,NA,2019-04-14 21:35:50,FALSE,NA,"1117542000289513475",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Betting121com",0,FALSE,FALSE,NA,NA
"1640","Track Tennis product demo https://t.co/aNPhQSGL9s https://t.co/a8GmeFtk0o",FALSE,0,NA,2019-04-14 21:35:50,FALSE,NA,"1117542000201469953",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Betting121com",0,FALSE,FALSE,NA,NA
"1641","@holladaylay Sarri is not even up to it. He should go and apply to Table Tennis <U+0001F602><U+0001F602><U+0001F602>",FALSE,0,"holladaylay",2019-04-14 21:35:47,FALSE,"1117521414779588608","1117541988809826304","405519549","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Folagbade_togun",0,FALSE,FALSE,NA,NA
"1642","WTA roundup: Anisimova, 17, claims first title in Bogota https://t.co/3keo551Btr https://t.co/F3vfEk86Ad",FALSE,31,NA,2019-04-14 21:35:31,FALSE,NA,"1117541919452692481",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Reuters",9,FALSE,FALSE,NA,NA
"1643","ISO / BUYER NEED:
Encinitas / Olivenhain / West side of RSF
5+BR + Media/Game Room
4+ Car Garage
Pool
Guest House
T… https://t.co/1KQZO5evMu",FALSE,0,NA,2019-04-14 21:35:29,TRUE,NA,"1117541913391849472",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NancarrowRealty",0,FALSE,FALSE,NA,NA
"1644","i joined the tennis club for you, yuu-kun~",FALSE,0,NA,2019-04-14 21:35:13,FALSE,NA,"1117541844756258816",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","izumeme_enbot",0,FALSE,FALSE,NA,NA
"1646","@Tennis @EdMcGrogan You are the only one taking something away by even mentioning it. She can only beat who is next in the draw.",FALSE,1,"Tennis",2019-04-14 21:34:53,FALSE,"1117525259882774531","1117541761788862464","18847469","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","40Love",0,FALSE,FALSE,NA,NA
"1648","Anthony Caputo clinches the comeback win today for the men! #seniorleadership https://t.co/znJwZSHtBk",FALSE,6,NA,2019-04-14 21:34:49,FALSE,NA,"1117541745703755778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stags_Tennis",1,FALSE,FALSE,NA,NA
"1651","@GreatShotPod Yeah, that's a fair shout. Fairly late on a Sunday too which is probably why I don't see many Euro pe… https://t.co/KDeJK51NJz",FALSE,1,"GreatShotPod",2019-04-14 21:34:40,TRUE,"1117539845814013961","1117541706235285509","884987681280839680","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PaulT_Tennis",0,FALSE,FALSE,NA,NA
"1653","@kbohls Serena to tennis; Ali to boxing; Michael Phelps to swimming...I have more.",FALSE,3,"kbohls",2019-04-14 21:34:37,FALSE,"1117488411454115840","1117541693241352194","16696839","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","txelz",1,FALSE,FALSE,NA,NA
"1654","TENNIS?? WHOS TENNIS",FALSE,2,"cheoIdays",2019-04-14 21:34:24,FALSE,"1117541606217928704","1117541638165999616","3052724585","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cheoIdays",0,FALSE,FALSE,NA,NA
"1655","tennis stans are the worst. i can say this bc i am one",FALSE,2,NA,2019-04-14 21:34:16,FALSE,NA,"1117541606217928704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cheoIdays",0,FALSE,FALSE,NA,NA
"1656",".@MSUMTennis is 32-8 the past two years and has finished as the @NorthernSunConf tournament runner-up 2x:… https://t.co/VKUCFg1wJr",FALSE,29,NA,2019-04-14 21:34:16,TRUE,NA,"1117541605223882757",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MSUMDragons",8,FALSE,FALSE,NA,NA
"1657","RECAP | Bulldogs defeat BIG EAST opponent DePaul, 4-3, for fifth straight win --&gt;

https://t.co/4GZGKFw77r",FALSE,10,NA,2019-04-14 21:34:08,FALSE,NA,"1117541573645012992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ButlerUMTennis",1,FALSE,FALSE,NA,NA
"1658","I haven't seen TFB, BH, Tennis, KKB, Soccer Mommy, or Sales, but they tour frequently... I don't think Sufjan, Ange… https://t.co/pyewRMbbLS",FALSE,1,"sasukeathooters",2019-04-14 21:34:07,TRUE,"1117538004531171328","1117541570301980672","549666069","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sasukeathooters",0,FALSE,FALSE,NA,NA
"1659","@Ashlynne2003 is the Goat <U+0001F410> @ tennis <U+0001F3BE>",FALSE,0,"Ashlynne2003",2019-04-14 21:33:58,FALSE,NA,"1117541529466204161","1086384030738669568","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Logan13Thompson",0,FALSE,FALSE,NA,NA
"1660","Playing some tennis live on twitch come hangout and laugh at me sucking <U+0001F602> https://t.co/Sm3LAL0xUu",FALSE,0,NA,2019-04-14 21:33:56,FALSE,NA,"1117541523535613952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SeanFlanigan24",0,FALSE,FALSE,NA,NA
"1661","That’s a 6-4 set win for Daniel Rayl on court three!

<U+0001F4BB> https://t.co/l9Ff57ijdd
<U+0001F4C8> https://t.co/1Fm37UCT6A

#GoIrish",FALSE,1,NA,2019-04-14 21:33:45,FALSE,NA,"1117541474382618630",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NDMensTennis",0,FALSE,FALSE,NA,NA
"1662","Lots of middle school tennis at the Community Center this week!

Monday- Algood vs. Warren Co.  
Tuesday- Algood vs… https://t.co/7K2oWFuE56",FALSE,0,NA,2019-04-14 21:33:44,TRUE,NA,"1117541471786127360",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CookevilleCTA",0,FALSE,FALSE,NA,NA
"1664","BC comes up just short on Senior Day against No. 40 Georgia Tech.

The Eagles face Clemson on Wednesday morning at… https://t.co/iWlZsKfUt9",FALSE,1,NA,2019-04-14 21:33:38,TRUE,NA,"1117541447367106560",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BCMensTennis",0,FALSE,FALSE,NA,NA
"1665","Meet Wiley! He's a 1-year-old Border Collie mix looking for his human best friend. He's goofy, loves rolling over f… https://t.co/LKuKi2ELVk",FALSE,1,NA,2019-04-14 21:33:36,TRUE,NA,"1117541439792009217",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RouttHumane",0,FALSE,FALSE,NA,NA
"1668","We all want to be appreciated and supported, yet we're so slow to appreciate and support others. 
-@Kev_Atlas

Teac… https://t.co/y5q5T9P53z",FALSE,2,NA,2019-04-14 21:33:31,TRUE,NA,"1117541415997923328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_OUT_SP0K3N_",1,FALSE,FALSE,NA,NA
"1670","My parents forced me to do piano classes, I skipped
Forced to do chess classes, I skipped
Forced me to do Violin cl… https://t.co/Ju79BY2xN6",FALSE,0,NA,2019-04-14 21:33:19,TRUE,NA,"1117541367205564417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UnrulyJowieD",0,FALSE,FALSE,NA,NA
"1672","@PaulT_Tennis Both relative unknowns in my tennis community. Promotion. Promotion. Promotion.....",FALSE,1,"PaulT_Tennis",2019-04-14 21:33:08,FALSE,"1117538603331141637","1117541322011709440","2911695243","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Racquettechie",0,FALSE,FALSE,NA,NA
"1673","RECAP: @BCMensTennis comes up just short on Senior Day against No. 40 Georgia Tech.

The Eagles face Clemson on Wed… https://t.co/alP3T50zdu",FALSE,2,NA,2019-04-14 21:33:08,TRUE,NA,"1117541320879411200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BCEagles",0,FALSE,FALSE,NA,NA
"1674","Court Rainier III general view

#rolexmasters #ATPMasters1000 #atptourmasters1000 #mccc #atptour #monaco… https://t.co/Ydo8pMpS64",FALSE,1,NA,2019-04-14 21:33:00,TRUE,NA,"1117541288344264707",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArcKPhoto",1,FALSE,FALSE,"7.44094787","43.75195997"
"1675","‘The Tenor and the Tennis match’ A mystery novel or @Apple #iPhones",FALSE,0,NA,2019-04-14 21:32:52,FALSE,NA,"1117541252990406656",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","johnmacdonald",0,FALSE,FALSE,NA,NA
"1676","why is golf/tennis always considered “white people shit” when the best (serena &amp; woods) are anything but white? why… https://t.co/UZrm8PbeJM",FALSE,1,NA,2019-04-14 21:32:41,TRUE,NA,"1117541208337862656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LanaaFigueroa",1,FALSE,FALSE,NA,NA
"1679","MTEN: Victories at Third Doubles, First Singles Highlight 4-3 Win for @MerrimackTEN vs. Le Moyne #GoMack  https://t.co/8v8EPvsk5T",FALSE,5,NA,2019-04-14 21:32:38,FALSE,NA,"1117541193414512642",NA,"<a href=""http://www.sidearmsports.com"" rel=""nofollow"">SIDEARM Sports</a>","MC_Athletics",1,FALSE,FALSE,NA,NA
"1681","Potter, Gupta Claim Doubles Win in Setback to Boston University.

READ<U+0001F449>https://t.co/zzrnJjx4Jq

#GoGate https://t.co/psWpWxTC9F",FALSE,0,NA,2019-04-14 21:32:33,FALSE,NA,"1117541174238154752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ColgateMWTennis",0,FALSE,FALSE,NA,NA
"1682","Nicolas Almagro: 'Beating Roger Federer was one of my unaccomplished goals' - Tennis World USA https://t.co/32oXXdskPx",FALSE,1,NA,2019-04-14 21:32:32,FALSE,NA,"1117541168957366272",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RogerFederer365",0,FALSE,FALSE,NA,NA
"1683","Although there was a two-hour rain delay at the @ROLEXMCMASTERS Sunday, it didn’t dampen the enthusiasm of the play… https://t.co/8nYoBtM6h1",FALSE,0,NA,2019-04-14 21:32:28,TRUE,NA,"1117541153262452741",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","michaelcdickens",0,FALSE,FALSE,NA,NA
"1686","@ATP_Tour @milosraonic @Longhornfocus @MotoGP @FirstTake @ReutersUS @BBCWorld @nytimes @MDAndersonNews #World Is Wa… https://t.co/QUQ0imloA7",FALSE,1,"BarronsMedicalJ",2019-04-14 21:32:14,TRUE,"1115973307080302592","1117541094244454402","969786374","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarronsMedicalJ",1,FALSE,FALSE,NA,NA
"1689","ATP tennis tips Monte Carlo 15th April   Part 2
Fognini beat Rublev @ 2.08 Betfair
Struff beat Shapovalov @ 2.37 William Hill",FALSE,2,NA,2019-04-14 21:31:59,FALSE,NA,"1117541029559832583",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","horseman_BE",0,FALSE,FALSE,NA,NA
"1691","We have two podcasts coming your way this week. 

Tomorrow - another edition of Ask Catherine and David. 

Thursday… https://t.co/xxscokukYn",FALSE,27,NA,2019-04-14 21:31:51,TRUE,NA,"1117540996802326529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TennisPodcast",5,FALSE,FALSE,NA,NA
"1693","@alpharadtv Mario Golf and Tennis GBA are some of the best passed on RPGs ever. Sometimes you just gotta spit some… https://t.co/2OberjrL3j",FALSE,0,"alpharadtv",2019-04-14 21:31:43,TRUE,"1117511622313095169","1117540966313816064","2405966118","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrEpicFrag",0,FALSE,FALSE,NA,NA
"1695","Patrick Mouratoglou is basically saying that tennis fans will extinct in next 20-30 years... https://t.co/Yi0A2W7peS",FALSE,2,NA,2019-04-14 21:31:20,FALSE,NA,"1117540868158889986",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radiustachyon",0,FALSE,FALSE,NA,NA
"1697","@FluffSocial They need to make a version of the tennis ball machine for dogs.",FALSE,0,"FluffSocial",2019-04-14 21:31:14,FALSE,"1116911052795461632","1117540841206231041","959928401132797952","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsSwank",0,FALSE,FALSE,NA,NA
"1698","@jon_wertheim I’m impressed @TheMasters for being proactive and shifting times early to avoid weather forecast. Has… https://t.co/SqM6ObLAxp",FALSE,0,"jon_wertheim",2019-04-14 21:31:02,TRUE,"1117537101304741890","1117540791927201792","24028681","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","RobSungryongKim",0,FALSE,FALSE,NA,NA
"1699","@cjayanetti @Samfr Yeah it was amazing. One of the best tennis matches I've seen.",FALSE,1,"cjayanetti",2019-04-14 21:30:57,FALSE,"1117526956495593473","1117540771102691330","153088095","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Modern_Lockey",0,FALSE,FALSE,NA,NA
"1702","@gr8siteloveit Nine majors as a teenager. Astonishing. The creep who stabbed her robbed us of so much great tennis.… https://t.co/Au5V549S7r",FALSE,6,"gr8siteloveit",2019-04-14 21:30:33,TRUE,"1117526790442975233","1117540669902471168","1058801185690394624","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boredom4all",0,FALSE,FALSE,NA,NA
"1705","The @ldnsportingclub is amazing! For #membership details, please get in touch! #sks8 #lscl #tennis https://t.co/OIprKhG2OR",FALSE,0,NA,2019-04-14 21:30:23,FALSE,NA,"1117540629523857413",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SKSMedia_Nuuk",0,FALSE,FALSE,NA,NA
"1707","Djokovic hopes to play, beat Nadal in French final #tennis: Novak Djokovic says to play and beat Rafael Nadal in a… https://t.co/k3OelkNnsp",FALSE,0,NA,2019-04-14 21:30:10,TRUE,NA,"1117540575199154176",NA,"<a href=""http://tennisfeeds.com/"" rel=""nofollow"">tennisfeeds.com</a>","tennisfeeds_",0,FALSE,FALSE,NA,NA
"1709","RECAP | Florida State wins a barnburner over No. 49 Duke in Durham. They will take on Duke again next Thursday to b… https://t.co/g92QLte9v3",FALSE,9,NA,2019-04-14 21:30:05,TRUE,NA,"1117540551836995584",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FSU_MTennis",4,FALSE,FALSE,NA,NA
"1710","RECAP | No. 16 Lions Sweep Penn, Move to 4-0 in Ivy Matches

<U+0001F4F0> https://t.co/BOFYTP6gcd

#RoarLionRoar <U+0001F981><U+0001F3BE> https://t.co/rfbSfq9VQu",FALSE,4,NA,2019-04-14 21:29:58,FALSE,NA,"1117540525031268353",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ColumbiaMTennis",2,FALSE,FALSE,NA,NA
"1711","Good article. Agree on the evolution of things and some rules should be adapted. But let’s not change tennis just t… https://t.co/aRMhCpXuhj",FALSE,0,NA,2019-04-14 21:29:57,TRUE,NA,"1117540519096274945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TennisTycoon",0,FALSE,FALSE,NA,NA
"1712","In one of the most entertaining matches of the season, No. 2 Ohio State defeated No. 14 Illinois, 4-2.

<U+0001F4F0>… https://t.co/m9ETU2b4GN",FALSE,11,NA,2019-04-14 21:29:55,TRUE,NA,"1117540509927510018",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IlliniMTennis",1,FALSE,FALSE,NA,NA
"1716","@JerryChilds @NFLMAVERICK Add-on. Around the same time a classmate &amp; kid I'd known &amp; taught tennis since he was 13… https://t.co/Jsxb9jJcvS",FALSE,1,"JerryChilds",2019-04-14 21:29:39,TRUE,"1117537015761739776","1117540445817462784","328293665","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","joe172726",0,FALSE,FALSE,NA,NA
"1717","@seiadoumogera To clarify my response was sarcastic on account of people who insist that in order to attract more v… https://t.co/Qfm6ASf18k",FALSE,0,"seiadoumogera",2019-04-14 21:29:22,TRUE,"1117515040913936384","1117540374606540800","765354316567805952","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ladyady2",0,FALSE,FALSE,NA,NA
"1718","@Mr_Harland31 Still rubbish at tennis though.",FALSE,1,"Mr_Harland31",2019-04-14 21:29:17,FALSE,"1117535651048689664","1117540350711803904","19484806","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Banaldo1",0,FALSE,FALSE,NA,NA
